,0,1,2,3,4,5,6,7
253,764,Die AHV bewahren und vor Sozialabbau schützen,Altersheim und Kindertagesstätte; Maison de retraite et garderie; Domicil Schönegg; Seftigenstrasse 111 3007 Bern,Di 11.09.2007 11:00,Medienkonferenz,Claudine Godat; Porte-parole / Mediensprecherin; T 031 329 69 82; M 079 789 04 89; Pietro Cavadini; Zentralsekretär SGB; T 031-377 01 07; M 079-353 01 56,SP Schweiz und Schweizerischer Gewerkschaftsbund,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-764.html
254,765,Schluss mit dem Gebastel in der Integrationspolitik: Ein Integrationsgesetz für die Schweiz,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 11.09.2007 11:30,Medienkonferenz,Christian Weber; Pressechef FDP Schweiz; Tel: 031 320 35 35; Mobil: 079 66 777 44; Fax: 031 320 35 00; Web www.fdp.ch,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-765.html
255,766,Geheimplan gegen Blocher - die Entlarvung,Medeinzentrum Bundeshaus Bern,Di 11.09.2007 15:15,Medienkonferenz,Roman S. Jäggi; Pressesprecher SVP,SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-766.html
256,767,Denk-Schrift Energie,Medienzentrum Bundeshaus Bern,Mo 19.11.2007 13:30 - 16:00,Medienkonferenz,"Béatrice Miller; SATW Schweizerische Akademie; der Technischen Wissenschaften; Telefon +41 44 226 50 11, Fax +41 44 226 50 19; Mobile +41 76 382 05 40; E-mail miller@satw.ch; www.satw.ch",Schweiz. Akademie der Technischen Wissenschaften SATW,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-767.html
257,768,Wirtschaftlichkeit und Nachhaltigkeit des Sportsystem Schweiz,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 11.10.2007 10:00 - 11:00,Medienkonferenz,"Béatrice Wertli; Leiterin Kommunikation BASPO/ Responsable de la communication OFSPO; 032 327 65 68, beatrice.wertli@baspo.admin.ch",Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-768.html
258,769,"""Gemeinsam Vertrauen bauen""",Medienzentrum Bundeshaus; Centre de presse de Palais fédéral Bern,Mi 19.09.2007 10:00 - 11:00,Medienkonferenz; Alle Afro-Schweizer NationalratskandidatInnen präsentieren ihr überparteiliches Programm,"Andrew Katumba; Nationalratskandidat SP Kanton Zürich; Tel. 043 817 24 24; Peter Lauener; Leiter Kommunikation & Kampagnen SP Schweiz; Tel. 031 329 69 92,",SP Schweiz / Grüne,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-769.html
259,770,Personelle Erneuerung der FDP,Wahlcenter der FPD Schweiz / Centre électoral du PRD Suisse; Neuengasse 20 3011 Bern,Do 13.09.2007 13:30,Medienkonferenz,Christian Weber; Pressechef FDP Schweiz / Chef du service de presse PRD Suisse; 031 320 35 35,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-770.html
260,771,Streubomben verbieten statt reglementieren,unterer Waisenhausplatz (Installation beim Oppenheim-Brunnen) Bern,Mo 17.09.2007 11:00,Medienkonferenz,Ueli Anken; Handicap International; 022 788 70 33,Handicap International,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-771.html
261,773,KVG-Revision: Die Kantone verlangen Korrekturen,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 17.09.2007 09:30 - 10:30,Medienkonferenz,Semya Ayoubi; wissenschaftliche Mitarbeiterin GDK/CDS; Amthausgasse 22; Postfach 684; CH-3000 Bern 7; Tel. +41 31 356 20 20; Fax +41 31 356 20 30; mailto:semya.ayoubi@gdk-cds.ch,Schweizerische Konferenz der kantonalen Gesundheitsdirektorinnen und -direktoren (GDK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-773.html
262,774,Neue Burgenkarte,Bibliothek am Guisanplatz; Papiermühlestrasse 21a 3014 Bern,Do 27.09.2007 14:00,Medienkonferenz,Militärbibliothek / Bibliothèque militaire; 031 324 51 21,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-774.html
263,776,Übung STABILO,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Do 15.11.2007 10:00,"Medienkonferenz; Teilnehmer: KKdt Christophe Keckeis, Chef der Armee; Div Christian Josi, Übungsleiter",Felix Endrich; Informationschef Verteidigung/Armeesprecher; 031 323 21 15,Gruppe Verteidigung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-776.html
264,777,Amtsübernahme neuer Chef der Armee,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 09.01.2008 10:00,"Medienkonferenz mit KKdt Roland Nef, Chef der Armee",Felix Endrich; Informationschef Verteidigung/Armeesprecher; 031 323 21 15,Gruppe Verteidigung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-777.html
265,778,DV-Beschlüsse des Schweiz. Baumeisterverbandes für die Zeit ohne LMV,Kursaal Bern Bern,Di 18.09.2007 13:30,Medienkonferenz,Riccardo Altoè; Kommunikation SBV; 044 58 81 11,Schweiz. Baumeisterverband (SBV),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-778.html
266,779,"Empfang der Delegation von SWISSCOMPETENCE für die 39. Berufs-Weltmeisterschaft in Japan und Japan-Tag ""Röschti meets Sushi""",Bundeshaus und Bundesplatz Bern,Mi 26.09.2007 11:00,"11:00 Uhr Empfang im Bundeshaus; 13:00 bis 14:50 Uhr Japan-Tag auf dem Bundesplatz; Japan-Tag mit Stehlunch, Begrüssung durch Regierungsrat Hans; Ulrich Stöckling, St.Gallen (Präsident der Stiftung SWISSCOMPETENCE), Vorstellung des Schweizer Teams, Sumo-Showkampf, Grussbotschaft von; Frau Dr. Ursula Renold, Direktorin Bundesamt für Berufsbildung und Technologie; BBT, Verabschiedung",Geschäftsstelle SWISSCOMPETECE; Hubrainweg 10; CH-8124 Maur; info@swisscompetence.ch; Tel. +41 44 908 40 82; Fax +41 44 908 40 88,SWISSCOMPETENCE,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-779.html
267,794,Unabhängigkeit der Bundesanwaltschaft sichern,Parlamentsgebäude (vor dem Fraktionszimmer 3); Palais fédéral (devant la salle 3) Bern,Di 18.09.2007 15:30,Point de presse,Christian Weber; Pressechef FDP Schweiz/Chef de presse PRD Suisse; 031 320 35 35,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-794.html
268,796,Vorstoss Suppleanten,Medienzentrum; Kleiner Konferenzraum; Centre de presse du Palais fédéral; Petite salle de conférence Bern,Do 20.09.2007 13:30 - 13:50,Medienkonferenz,Simon Hofstetter; Jungfreisinnige Schweiz jfs; 079 212 70 11,Jungfreisinnige Schweiz (jfs),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-796.html
269,800,"""Droit de bail""",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 19.09.2007  Abgesagt,Medienkonferenz mit Frau Bundesrätin Doris Leuthard,Kommunikation EVD / Communication DFE; 031 322 20 07,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-800.html
270,802,"""Jede Arbeit braucht ihren Lohn""",Medienzentrum Bundeshaus; Kleiner Konferenzraum; Centre de presse du Palais fédéral; Petite salle de conférence Bern,Do 20.09.2007 15:30 - 16:00,Medienkonferenz,Arnaud Thièry; Secrétaire central JS Suisse; 031 329 69 99 / 079 796 42 10,Jungsozialistinnen Schweiz (JUSO),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-802.html
271,804,Flankierende Massnahmen Personenfreizügigkeit,Hotel Bern 3011 Bern,Di 16.10.2007 09:30 - 10:30,Medienkonferenz,Ewald Ackermann; SGB Information; 031 377 01 09; ewald.ackermann@sgb.ch,Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-804.html
272,805,Lehrlingsausbildung in der Schweiz: Kostenfaktor oder lohnende Investition?,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle ce conférence Bern,Do 04.10.2007 09:00 - 10:00,Medienkonferenz,Tiziana Fantini; BBT/OFFT; 031 323 04 59,Bundesamt für Berufsbildung und Technologie (BBT) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-805.html
273,808,Informationsanlass des Kompetenzzentrums ABC der Armee,Flugplatz Interlaken,Fr 05.10.2007 09:30,"Für Rückfragen/pour contact: Stefan Hofer; Chef Kommunikation Führungsstab der Armee; Chef Communication État-major de conduite de l’armée; 031 323 37 41, stefan.hofer@vtg.admin.ch; ; Anmeldung erbeten an/inscriptions: Kompetenzzentrum ABC der Armee; Centre de compétences NBC de l’armée; Daniela Giovanelli; 3700 Spiez; Telefon 033 228 14 07, Fax 033 228 14 09; E-Mail: daniela.giovanelli@vtg.admin.ch","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport","Attachments   Einladung an die Medien (PDF, 277 kB)   Anmeldetalon (PDF, 27 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-808.html
274,809,Besuch von Guido Westerwelle bei der FDP-Fraktion,Medienzentrum Bundeshaus; Kleiner Konferenzraum; Centre de presse du Palais fédéral; Petite salle de conférence Bern,Di 25.09.2007 15:20,Point de presse; Beginn nicht vor 15:20 Uhr,Christian Weber; Pressechef FDP Schweiz / Chef de presse PRD Suisse; 031 320 35 35,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-809.html
275,810,Jahresmedienkonferenz,Centre de presse du Palais fédéral; Salle de conférence; Medienzentrum Bundeshaus; Konferenzsaal Bern,Mo 03.12.2007 11:00 - 12:00,"An der Medienkonferenz nehmen teil: Claude Ruey, Nationalrat, Präsident Helvetia Latina; Thérèse Meyer, Nationalrätin; Fabio Pedrina, Nationalrat",Sarkis Shahinian; Helvetia latina; Sezione communicazione; 031 325 02 02,Helvetia Latina,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-810.html
276,811,Preissenkung bei 1000 Medikamenten,Centre de presse du Palais fédéral; Salle de conférence; Medienzentrum Bundeshaus; Konferenzsaal Bern,Di 25.09.2007 14:00 - 15:00,Medienkonferenz mit Bundesrat Pascal Couchepin,Jean-Marc Crevoisier; Chef de la communication DFI; 031 322 80 16,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-811.html
277,812,Veröffentlichung Krankenversicherungsprämien 2008,Centre de presse du Palais fédéral; Salle de conférence; Medienzentrum Bundeshaus; Konferenzsaal Bern,Do 27.09.2007 14:00 - 15:00,Medienkonferenz mit Bundesrat Pascal Couchepin,Jean-Marc Crevoisier; Chef de la communication DFI; 031 322 80 16,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-812.html
278,814,"""Mit harmonisiertem Bauen viel Geld sparen""",Hotel Bellevue-Palace 3011 Bern,Do 15.11.2007 09:15,Medienkonferenz,Edgar R. Minder; Mitglied der Geschäftsleitung SGV; 031 380 14 41,"bauenschweiz, NR Robert Keller",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-814.html
279,815,"Medienorientierung zur Ausstellung ""Wasser für alle!""",Käfigturm; Marktgasse 67 3011 Bern,Di 06.11.2007 10:30 - 11:45,Medienorientierung mit Ausstellungsführung,Andreas Schilter; Polit-Forum Käfigturm; 031 322 27 84,Helvetas und Polit-Forum Käfigturm,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-815.html
280,816,"Vernissage der Ausstellung ""Wasser für alle!""",Käfigturm; Marktgasse 67 3011 Bern,Mi 07.11.2007 18:30,Die Ausstellung dauert vom 8. November 2007 bis am 2. Februar 2008,Andreas Schilter; Polit-Forum Käfigturm; 031 322 27 84,Helvetas und Polit-Forum Käfigturm,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-816.html
281,818,Vergabe einer Konzession für Handy-TV (DVB-H),Marktgasse 9 3011 Bern,Fr 28.09.2007 10:30,Medienorientierung,"Peter Bär; Kommissionssekretär, Secrétaire de la commission, Secretario della commissione; Tel. 031 323 52 90; mail: peter.baer@comcom.admin.ch",Eidg. Kommunikationskommission ComCom,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-818.html
282,819,"Projekt ""Job-Passerelle"" gut gestartet - Neu: Zusammenarbeit mit einem Unternehmen der Online-Stellenvermittlung",Medienzentrum Bundeshaus; Kleiner Konferenzraum; Centre de presse du Palais fédéral; Petite salle de conférence Bern,Mo 01.10.2007 11:30 - 12:30,Point de presse,Elisabeth Hostettler; Kommunikation BSV; Tel. 031 323 57 08,Bundesamt für Sozialversicherungen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-819.html
283,820,"""La Suisse n'est pas le pays des moutons de Panurge""",Hotel Kreuz; Zeughausgasse 39/41 3011 Bern,Di 02.10.2007 11:00,"Medienkonferenz; Un collectif d'Africains vivant en Suisse (médecins, ingénieurs, professeurs, enseignants, écirivains..) rejette la campagne de l'UDC",Edgar Gnansounou (enseignant et porte-parole); 078 608 90 96,Collectif africain,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-820.html
284,823,Resultate der IEA-Tiefenprüfung der Schweiz. Energiepolitik,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mo 26.11.2007 13:30,"Medienkonferenz; Referenten:; Bundesrat Moritz Leuenberger; Nobuo Tanaka, Executive Director IEA",Michel Beuret; Sektion Kommunikation; Bundesamt für Energie; 031 322 56 38,Bundesamt für Energie,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-823.html
285,824,"""Rentenklau in der 2. Säule wird noch grösser""",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 02.10.2007 14:30,Point de presse,Claudine Godat; Mediensprecherin SP Schweiz; 079 789 09 89,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-824.html
286,827,Bergunfall an der Jungfrau,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral; Centro media di Palazzo federale Bern,Do 04.10.2007 14:30,Medienorientierung,Martin Immenhauser; Chef Medien und Information; Militärjustiz; 031 324 70 13,Oberauditorat - Militärjustiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-827.html
287,828,Grünliberale Zusammenarbeit in der Schweiz,Medienzentrum Bundeshaus Bern,Mi 03.10.2007 13:15 - 14:00,Medienkonferenz,Martin Bäumle; Tel. 079 358 14 85; email: mbaeumle@bluewin.ch,Grünliberale Partei Schweiz und Bewegung Ecologie libérale,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-828.html
288,830,Ausschaffungsinitiative - Stand Unterschriftensammlung,Medienzentrum Bundeshaus Bern,Mo 15.10.2007 13:15,Medienkonferenz,Roman S. Jäggi; Pressesprecher SVP; email: jaeggi@svp.ch,SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-830.html
289,831,Schweizer Drogenpolitik in der Sackgasse? Die Umsetzung der 4-Säulen-Politik in der Praxis,Kongresshotel Kreuz; Zeughausgasse 41 3011 Bern,Mi 10.10.2007 10:00,Medienkonferenz,Sabina Geissbühler-Strupler; Präsidentin Schweiz. Vereinigung Eltern gegen Drogen; Tel. 031 302 32 92; mail: eltern_g_drogen@bluewin.ch,Schweiz. Vereinigung Eltern gegen Drogen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-831.html
290,832,"Publikation des Berichtes ""Ein zukunfts- und wachstumsorientiertes Steuersystem für die Schweiz""",Bern,Mi 10.10.2007,"Publikation des Berichtes ""Ein zukunfts- und wachstumsorientiertes Steuersystem für die Schweiz - Analyse der Effizienz-, Verteilungs- und Wachstumswirkungen""; von Prof. Christian Keuschnigg. Publikation im Internet auf www.efd.admin.ch/berichte",Eidgenössische Steuerverwaltung,Links   www.efd.admin.ch/berichte,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-832.html
291,834,Massnahmen gegen die Jugendgewalt,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 09.10.2007 13:00,Medienkonferenz,Marianne Binder; Kommunikationschefin CVP Schweiz; Tel. 079/686 01 31,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-834.html
292,836,Preisverleihung Innovationspreis öffentlicher Verkehr,Altes Tramdepot Bern,Mi 24.10.2007 11:30 - 12:15,Medienkonferenz mit Preisverleihung und Apéro,Adrian Wüthrich; Projektleiter; Tel. 079 287 04 93; Mail: adrian.wüthrich@sev-online.ch,"VCS, VöV und SEV",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-836.html
293,842,Medienkonferenz,Medienzentrum Bundeshaus Bern,Mi 17.10.2007 17:15,"Auftakt des IWF-Constituency-Meetings; mit BR Doris Leuthard, SNB-Präsident Jean-Pierre Roth, BR Hans-Rudolf Merz",Dieter Leutwyler; Leiter Presse- und Informationsdienst EFD; Tel. 031 322 60 86; Mail: Dieter.Leutwyler@gs-efd.admin.ch,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-842.html
294,843,"Bildet die Schweiz die Ärzte aus, die sie 2020 braucht?",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 29.10.2007 10:00 - 11:00,"Vorstellung der Publikation ""Ärztedemographie und Reform der ärztlichen Berufsbildung"". Medienkonferenz mit Prof. Susanne Suter, Präsidentin SWTR; Beat Sottas, Verantwortlicher für Bildungspolitik BAG; Gérard Escher, Vize-Direktor SBF",Nadine Allal Leitenberger; Wissenschaftliche Mitarbeiterin SWTR; Tel. 031 322 72 59,SWTR - Schweizerischer Wirtschafts- und Technologierat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-843.html
295,844,Welche Schweiz wollen wir?,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 12.10.2007 10:15 - 11:15,Medienkonferenz,Claudine Godat; Mediensprecherin SP Schweiz; Tel. 031 329 69 82; Mobile 079 789 04 89; Mail: cgodat@pssuisse.ch,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-844.html
296,845,Kinderhandel in Europa: ein umfassender Überblick,Hotel Kreuz; Zeughausgasse 39/41 Bern,Do 18.10.2007 14:00 - 15:00,Medienkonferenz,Alexandra Rosetti; Leiterin Information UNICEF Schweiz; Tel. 044 317 22 41; Mobile 076 390 22 50; E-Mail a.rosetti@unicef.ch,Schweizerisches Komitee für UNICEF,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-845.html
297,847,Tierschutz-Rating der Lebensmitteldetaillisten,Vatter Business Center; Bärenplatz 2 Bern,Di 16.10.2007 10:15 - 11:15,Medienkonferenz,Sabine Scherrer; Schweiz. Tierschutz STS; Tel. 061 365 99 99; Email: sts@tierschutz.com,Schweizer Tierschutz STS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-847.html
298,848,Qualität und Leistungen in Schweizer Spitälern: das Going-public,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Do 17.01.2008 10:00,Medienkonferenz,Marie-Anne Perrot; Redaktion/Stv. Leiterin Kommunikation; Tel. 031 335 11 28; Email: marie-anne.perrot@hplus.ch,H+ Die Spitäler der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-848.html
299,849,Grenchner Wohntage - Zuhause auf der Hochpreisinsel - das Dilemma des reichen Robinson?,"Parktheater Grenchen; Lindenstrasse 41, vis-à-vis Nordbahnhof 2540 Grenchen",Do 08.11.2007 09:30 - 16:00,Fachtagung - Eröffnungsreferat von Frau Bundesrätin Doris Leuthard,Lukas Walter; Bundesamt für Wohnungswesen; Tel. 032/654 91 93; Link: www.grenchnerwohntage.ch,Bundesamt für Wohnungswesen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-849.html
300,852,Agrarbericht,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Do 22.11.2007 10:30 - 12:00,Medienkonferenz,Jürg Jordi; Leiter Sektion Information BLW; +41 31 322 81 28,Bundesamt für Landwirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-852.html
301,853,Präimplantationsdiagnostik - Spezielle Fragen zur gesetzlichen Regelung,Bernerhof; Bundesgasse 3 Bern,Di 30.10.2007 13:00 - 14:00,"Vorstellung der Publikation ""Stellungnahme Nr. 14/2007 - Präimplantationsdiagnostik II: Spezielle Fragen zur gesetzlichen Regelung und zur HLA-Typisierung"". Medienkonferenz mit Prof. Dr. Christoph Rehmann-Sutter, Präsident NEK, und den NEK-Mitgliedern Judith Pòk (Zürich), Sabina Gallati (Bern), Olivier Guillod (Neuchâtel) und Alex Mauron (Genève)",Csongor Kozma; NEK-Geschäftsführer; Tel. +41 (0)31 324 02 36,Nationale Ethikkommission im Bereich Humanmedizin NEK,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-853.html
302,855,Neues Doppelbesteuerungsabkommen mit Kolumbien: Unterzeichnung im Bernerhof,Bernerhof Bern,Fr 26.10.2007 11:00,"Fototermin; Der kolumbianische Handelsminister Luis Guillermo Plata und Bundesrat Hans-Rudolf Merz, Vorsteher des Eidg. Finanzdepartementes, unterzeichnen das neue Doppelbesteuerungsabkommen zwischen Kolumbien und der Schweiz.",Presse- und Informationsdienst EFD; 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-855.html
303,856,4. Konferenz für Nationale Sicherheitskooperation und Bevölkerungsschutz,Montreux,Mi 07.11.2007,Die Konferenz findet vom 7. bis 9. November 2007 statt.,Pascal Aebischer; Stv. Chef Kommunikation BABS; 031 323 13 42,Bundesamt für Bevölkerungsschutz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-856.html
304,857,Public Eye Awards 2008 in Davos,Polit-Forum Käfigturm 3011 Bern,Do 10.01.2008 11:00,Medienkonferenz,Oliver Classen; Mediensprecher / Public-Eye-Koordinator; Erklärung von Bern; 044 277 70 06,Erklärung von Bern / Pro Natura,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-857.html
305,858,Schweizerische Lohnstrukturerhebung 2006,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 13.11.2007 10:00 - 11:30,Medienkonferenz,Pressestelle/Kommunikation BFS; Service de presse / Communication OFS; 032 713 60 13,Bundesamt für Statistik,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-858.html
306,860,PISA 2006,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 04.12.2007 10:00 - 11:30,Medienkonferenz,Pressestelle/Kommunikation BFS; Service de presse / Communication OFS; 032 713 60 13; Pressedienst/Generalsekretariat EDK; Service de presse/Secrétariat général CDIP; 031 309 51 12,Bundesamt für Statistik (BFS) / Schweizerische Konferenz der kantonalen Erziehungsdirektoren (EDK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-860.html
307,862,Jahrestagung von IWF und Weltbank,Washington,Sa 20.10.2007,"Bundesrat Hans-Rudolf Merz als Schweizer Delegationsleiter, Staatssekretär Jean-Daniel Gerber, Direktor des Seco, und Jean-Pierre Roth, Präsident des Direktoriums der Schweizerischen Nationalbank (SNB), nehmen vom 20. bis 22. Oktober 2007 an der Jahrestagung des Internationalen Währungsfonds (IWF) und der Weltbankgruppe in Washington teil.",Staatssekretariat für Wirtschaft,"Links   Medienmitteilung ""Jahrestagung von IWF und Weltbank""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-862.html
308,863,Jahrestagung von IWF und Weltbank,Washington,So 21.10.2007,"Bundesrat Hans-Rudolf Merz als Schweizer Delegationsleiter, Staatssekretär Jean-Daniel Gerber, Direktor des Seco, und Jean-Pierre Roth, Präsident des Direktoriums der Schweizerischen Nationalbank (SNB), nehmen vom 20. bis 22. Oktober 2007 an der Jahrestagung des Internationalen Währungsfonds (IWF) und der Weltbankgruppe in Washington teil.",Staatssekretariat für Wirtschaft,"Links   Medienmitteilung ""Jahrestagung von IWF und Weltbank""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-863.html
309,864,Jahrestagung von IWF und Weltbank,Washington,Mo 22.10.2007,"Bundesrat Hans-Rudolf Merz als Schweizer Delegationsleiter, Staatssekretär Jean-Daniel Gerber, Direktor des Seco, und Jean-Pierre Roth, Präsident des Direktoriums der Schweizerischen Nationalbank (SNB), nehmen vom 20. bis 22. Oktober 2007 an der Jahrestagung des Internationalen Währungsfonds (IWF) und der Weltbankgruppe in Washington teil.",Staatssekretariat für Wirtschaft,"Links   Medienmitteilung ""Jahrestagung von IWF und Weltbank""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-864.html
310,865,Nationale Lehrstellenkonferenz / Tag der Berufsbildung 2007,Zürich Flughafen,Fr 23.11.2007 09:00 - 18:00,Bundesrätin Doris Leuthard lädt zum 5. Tag der Berufsbildung ein,"Gerda Lüthi; Berufsbildung BBT / Formation professionnelle OFFT; Tel. 031 324 05 83, gerda.luethi@bbt.admin.ch; Tiziana Fantini; Kommunikation BBT / Communication OFFT; Tel. 031 323 04 59, tiziana.fantini@bbt.admin.ch","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-865.html
311,879,Abstimmung über das Unternehmenssteuerreformgesetz II,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Mo 14.01.2008 11:00,Medienkonferenz mit Bundesrat Hans-Rudolf Merz,Presse- und Informationsdienst EFD; Service de presse et d'information DFF; 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-879.html
312,882,UEFA EURO 2008: Deutschland hat das Tessin gewählt,Centro sportivo nazionale della gioventù di Tenero Tenero (TI),Di 30.10.2007 11:30,"Der Deutsche Fussballbund (DFB) hat sich entschieden: anlässlich der UEFA EURO 2008 in der Schweiz und Österreich wird die Deutsche Fussballnationalmannschaft im Tessin Quartier beziehen. Das Departement für Erziehung, Kultur und Sport (DECS) des Kantons Tessin, das Bundesamt für Sport (BASPO) und der Tessiner Verkehrsverein informieren Sie im Rahmen einer Medienkonferenz über den geplanten Aufenthalt des Teams im Tessin.","Dipartimento dell'educazione, della cultura e dello sport; Direzione-Comunicazione, Alessandra Barbuti Storni & Cristina Carcano; Residenza governativa, 6501 Bellinzona; www.ti.ch/decs , tel. 091 814 42 86, Natel 079 541 44 48, decs-com@ti.ch","Departement für Erziehung, Kultur und Sport (DECS) des Kantons Tessin / Bundesamt für Sport (BASPO) / Tessiner Verkehrsverein",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-882.html
